rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,id,senti_lst,label,score
5,Birthday gift for my wife.,My wife loves my water flosser (waterpik) but needs something portable for her travels. I looked at a good bit of choices and settled on this. She seems to like it a lot and now she leaves mine alone. 😂😂,[],B07TYZ2S1K,B07TYZ2S1K,AEQQJGHLGRBHIBWSCG6VWYT5YDIQ,2019-10-05 07:06:29.481,12,True,3873,"('NEGATIVE', 0.9903814196586609)",NEGATIVE,0.9903814196586609
5,Love,Best stuff ever.,[],B00UFG61T8,B074WPP49H,AERAMKAGM7T275AMKAZ4Z4HXUXSA,2020-05-19 18:34:56.537,0,True,3874,"('POSITIVE', 0.9998648166656494)",POSITIVE,0.9998648166656494
4,Neck/shoulder pad,"Kind of bulky, it does the job.",[],B075JD98X2,B075JD98X2,AHOAVXAXETQJZ6CMJLVZHPEYG43Q,2018-01-30 04:50:28.934,0,True,3875,"('POSITIVE', 0.8636835813522339)",POSITIVE,0.8636835813522339
5,Easy to use,Arrived on time. Easy to use. Accurate. A great product. I'm ordering these again.,[],B078PCCYGH,B078PCCYGH,AELXVLZ77HRO6IU2RM4CYMLXBXRQ,2018-03-14 01:17:02.863,0,True,3876,"('POSITIVE', 0.9986294507980347)",POSITIVE,0.9986294507980347
2,I'm also happy to report that these taste great,"Update (9/10/17): I stopped using these after about 2 additional orders as I did not notice any change in my hair growth or health. I originally rated these 4 stars but had to adjust due to them being ineffective.<br /><br />Original review: I received these vitamins about 5 days ago, so I can't review them on how well they work. I'll come back and do so in about 6 months or so.<br /><br />I was a bit leery in buying these, as I read in another review that they were very hard and that someone actually lost a tooth! I can tell you that I had no problem with them being hard. They were about the same texture as starburst candies.<br />I'm also happy to report that these taste great! They have a small aftertaste that does kind of taste vitaminey, but nothing that would stop me from eating these. My 85 year old father in law found these over the weekend (I hid them because he will forage for candy like none other) and he loved them! My fiance and I went out for the day and we came back to 3 wrappers on the kitchen counter and 3 more were hidden in his robe pocket, lol...ugh.<br />Anyway, I have them very well hidden now and I look forward to healthy glowing skin, stronger nails and longer stronger hair!",[],B01675T21E,B01675T21E,AHIQULW3RFFKNCWJDF56TDKYZ7HA,2016-04-19 19:25:04.000,1,True,3877,"('NEGATIVE', 0.9713566899299622)",NEGATIVE,0.9713566899299622
4,... this for our camper and it has been a good purchase,I bought this for our camper and it has been a good purchase,[],B00YYOMZRO,B00YYOMZRO,AHXPHSCKGZLMYPFLIVUCMBJHFKLA,2017-11-01 22:59:00.792,0,True,3878,"('POSITIVE', 0.9998000264167786)",POSITIVE,0.9998000264167786
5,"Very moisturizing, repairing lotion with side benefits!",This is an excellent lotion. I put it on my feet last night before bed and woke up this morning with smooth heels.  No other lotion has been as effective.  Getting magnesium without swallowing pills is the icing on the cake.  The product is unscented which means it smells like its component ingredients.  It's not a pretty scent but by no means is it awful either.  It's a clean simple waxy or oily type of scent that I expect will grow on me over time.  I can't imagine ever using anything else to keep my feel smooth and crack-free.,[],B06XXP8YRL,B06XXP8YRL,AFBFSUN3N6NRM6OJGMISPFLWLNQA,2018-02-12 17:05:35.412,3,True,3879,"('NEGATIVE', 0.7253472208976746)",NEGATIVE,0.7253472208976746
4,Bright/does the job!,"I bought this as a gift for my mom, it was at the very least a bit of a pain to put together and cheaply made.  It required electrical tape and a good bit of cursing!  Is now working ok.  The grill is cheap plastic.  It is bright and helps an elderly woman to read better.",[],B000F95A4W,B000F95A4W,AHTJ3UMXU4B6QKOC2MXYLNEJXP5Q,2013-01-31 04:02:59.000,0,True,3880,"('POSITIVE', 0.8550747036933899)",POSITIVE,0.8550747036933899
1,Comfortable to wear but DO NOT PUT IN DRYER,"Does it's job and is easy on and off. Do NOT put in dryer, backing melts and makes it unusable :-(",[],B08DTFG33M,B08DTFG33M,AFMOD4M7NUEAHRQGT7AKYJ5HWQQQ,2020-10-27 20:14:01.355,0,True,3881,"('POSITIVE', 0.9809396266937256)",POSITIVE,0.9809396266937256
4,Good purchase.,Used to clean outdoor furniture cushions and it did a great job.  Plan to purchase again.,[],B07W5WTTSY,B07W5WTTSY,AEB3XMBAWY2KUNCUURR5XHBSQRSA,2020-08-21 23:35:44.332,2,True,3882,"('POSITIVE', 0.9995476603507996)",POSITIVE,0.9995476603507996
5,Works Great,"Works on my hair beautifully. Only complaint I have is the placement of the buttons. I keep changing the temp every time I use it. The &#34;bristle&#34; area does get very, very HOT, so do not let young ones use this or touch. My hair is naturally straight and this gives it a very sleek and lovely look. Took it on vacation and was able to pack it easily.",[],B016YKQ4PY,B016YKQ4PY,AG2VFJPQECUX2TWXSVIBTHNDCUZA,2016-06-11 18:31:11.000,0,True,3883,"('POSITIVE', 0.9997854828834534)",POSITIVE,0.9997854828834534
4,Works well,These were easy to install on the walkers and make them quieter,[],B01AO4NUTE,B01CWJZFQ0,AG45MYJJAWO34UMDI4RUH7PMXIDA,2017-06-05 11:05:43.000,0,True,3884,"('NEGATIVE', 0.9986447691917419)",NEGATIVE,0.9986447691917419
5,THE BEST!!!!,Finally the perfect adjustable mask to fit my face!!!  Everything I have ordered is too big for my face but these actually adjust to fit me!!!!!!  Very soft material and very well made!!  Just went and ordered more!!!!!!!!!!!!!!,[],B08B7RRTF4,B08K2MYBZY,AFOJQVSJH57AX5YV44NW2PQ3RHAA,2020-07-28 19:49:59.857,0,True,3885,"('POSITIVE', 0.998867392539978)",POSITIVE,0.998867392539978
5,They were,Loved the napkins!!,[],B07PTZGML4,B0B5RFSJ6Z,AEBKIAOL66L5PAKKWMC6ZMDHMVEA,2021-10-29 11:04:52.538,0,True,3886,"('POSITIVE', 0.999818742275238)",POSITIVE,0.999818742275238
2,How good it works,Didn't work like I thought it should.  I'm very sensitive to certain products and this is one of them.,[],B000RTDUOW,B0B2MSV2CY,AHHZNX7UFH44V4LT2YFX3CO2OSDQ,2019-09-12 15:11:28.931,1,True,3887,"('POSITIVE', 0.953784167766571)",POSITIVE,0.953784167766571
5,Perfect,Perfect for my kitchen. Keeps those odors away.,[],B000G2BESO,B08X9LB1WC,AHKGNYI5QQ74HKCJGKVIMXST63IQ,2018-06-11 11:39:29.973,0,False,3888,"('POSITIVE', 0.8735902905464172)",POSITIVE,0.8735902905464172
3,good for you,"I didn't like the taste of this at all, and ended up giving it away.",[],B08BZVCQH3,B08BZVCQH3,AGXCHND2PQ4BCHN2WLQQAGRGJV6Q,2021-02-27 21:00:21.380,0,True,3889,"('NEGATIVE', 0.9343730807304382)",NEGATIVE,0.9343730807304382
5,Really helps me,"I've been buying this for a long time, it does everything it says it will.  It cleans up pet stains, and other stains too!  It takes care of odours well!  I discovered this at a cat show years ago, and loved it right away.  Yes, it's a bit expensive, it also takes very little to do the job.",[],B01LZJXRDO,B01LZJXRDO,AGXCHND2PQ4BCHN2WLQQAGRGJV6Q,2019-11-23 16:59:01.009,0,True,3890,"('POSITIVE', 0.9933199882507324)",POSITIVE,0.9933199882507324
4,easy to use,"I like the longer length, and I like the snap closure.  I would have prefered the old fashioned ties, but I do not like velcro, so I take whatever I can get.  lol The bibs are not absorbent much at all.  They do protect my clothing!",[],B01FGCJL60,B01FGCJL60,AGXCHND2PQ4BCHN2WLQQAGRGJV6Q,2019-05-19 11:54:35.999,1,True,3891,"('NEGATIVE', 0.9765540361404419)",NEGATIVE,0.9765540361404419
5,Huge and easy to open,These pill holders a very bright and colorful. It is like starting and ending your day in a lighthearted mood. The compartments are large enough to fit 2 huge potassium pills with room to spare. They are easy to open and very easy to fill. I highly recommend them. Just know that they take up a fair amount of space.,[],B08LQ4M42B,B08LQ4M42B,AEIOLIRQWXVHLIHECMVLVGNW37WQ,2021-07-04 17:13:59.834,0,True,3892,"('POSITIVE', 0.999767005443573)",POSITIVE,0.999767005443573
5,Large and in charge!,"This is THE pill case! I have used lots of these things over the years and this one is IT. The rainbow coloring is so cheerful first off. Who wants a boring old pill container when you can have these beautiful colors to look forward to every morning and evening? Not me! Give me a rainbow any day to make popping that fish oil a bit more pleasurable. Speaking of fish oil, this container is HUGE. You can fit a lot of pills in each compartment so you can go to town with your vitamin gobbling without worrying about running out of space. The tops of each pill container pop up nicely with the little levers and the whole thing is like a transformer. You can take off one day, or two, or whatever for traveling and leave the rest at home. Very happy with this purchase.",[],B07R4Y9DV8,B07R4Y9DV8,AENPOINHZF7AQYKGKVIH7S5UYVTQ,2019-08-13 19:09:31.447,0,True,3893,"('POSITIVE', 0.9988957643508911)",POSITIVE,0.9988957643508911
3,I put an extender on the velcro so that we can use it and it works fine for catching the hair as it is cut,The opening for the head/neck is VERY small.  I don't see any way that it would fit any adult.  I put an extender on the velcro so that we can use it and it works fine for catching the hair as it is cut.,[],B01E76L16E,B01E76L16E,AFRBKJLSXRVTL3JY4PD47236NHZA,2018-02-28 23:13:12.617,0,True,3894,"('POSITIVE', 0.5667842030525208)",POSITIVE,0.5667842030525208
5,A good find!,It does what it says!  Good cleaning action and rinses well.,[],B00L5DW1LW,B00L5DW1LW,AGUSVTQBWX6CNOBU3HYCFPDMFJRQ,2016-05-30 20:26:50.000,0,True,3895,"('POSITIVE', 0.9997338652610779)",POSITIVE,0.9997338652610779
5,Best metal nail files you will find,"After trying a ton of different metal nail files, these are the only nail files I buy!",[],B009W1RL2I,B07YDD2NY6,AF7GFTOADPNSDQ33MFQ7AAFIYVKQ,2018-04-21 17:16:09.581,0,True,3896,"('NEGATIVE', 0.9979828596115112)",NEGATIVE,0.9979828596115112
5,High quality. Works great to store my essential oils,I wish I'd bought this before buying some smaller cases. I had 2 cases that together cost more than this one. All my oils fit in there and there is still a ton more space. I am very pleased.,[],B071VYYNZF,B071VYYNZF,AF7GFTOADPNSDQ33MFQ7AAFIYVKQ,2017-12-22 22:28:37.012,1,True,3897,"('POSITIVE', 0.9987537860870361)",POSITIVE,0.9987537860870361
5,Expensive but worth the investment,Sitting for long periods of time in my office caused leg and butt pain. This cushion provides good support and eases the pain. The price definitely gave me pause but the return policy made it worth trying. Glad I did!  Highly recommend!,[],B01CKMP34S,B01CKMP406,AFTIG7BOI55YJYOGIOH6ENBKWP5Q,2022-06-06 03:49:57.406,0,True,3898,"('POSITIVE', 0.9994889497756958)",POSITIVE,0.9994889497756958
5,A great find.,"I thought these might be heavy, and that the edges of the rings would be scratch, but neither is the case. It lis well-made and lays very lightly on my neck, nor does it pull down. Hanging, it places my glasses mi-breastbone which is remarkably comfortable for me. I also bought the hearts but haven't worn those yet.",[],B010U1C2LI,B010U1C2LI,AHWZ6MYRXWVJM7MVS5TOTWZGIAFA,2016-07-24 23:17:02.000,0,True,3899,"('POSITIVE', 0.9931080341339111)",POSITIVE,0.9931080341339111
5,Perfect,"Perfect for yarn storage;  project kits or any old thing you might want to store.  Well made, good seams, strong ties.",[],B0113NH3O8,B0113NH3O8,AH2DHQGF3W2I3XBNQGLYFGZ7AN6Q,2018-05-02 05:11:29.607,3,True,3900,"('POSITIVE', 0.9997420907020569)",POSITIVE,0.9997420907020569
5,awesome,best ever,[],B01346PWE0,B01346PWE0,AH2DHQGF3W2I3XBNQGLYFGZ7AN6Q,2016-04-21 00:53:27.000,0,True,3901,"('POSITIVE', 0.999841570854187)",POSITIVE,0.999841570854187
5,Five Stars,Perfect!,[],B00K33BZ4Y,B00K33BZ4Y,AH2DHQGF3W2I3XBNQGLYFGZ7AN6Q,2015-08-29 19:32:02.000,0,True,3902,"('POSITIVE', 0.9998676776885986)",POSITIVE,0.9998676776885986
5,A portable bidet that doesn't leak!,"What more can I say?  The bottle is the right size for a comfortable grip, it's made of sufficiently heavy plastic that you can use warm water without concern that the bottle will &#34;melt&#34;;  the opening is angled properly and best of all, it doesn't leak!  Perfect.",[],B005ONIO1A,B005ONIO1A,AH2DHQGF3W2I3XBNQGLYFGZ7AN6Q,2013-09-09 14:56:05.000,0,True,3903,"('POSITIVE', 0.9988497495651245)",POSITIVE,0.9988497495651245
4,Four Stars,As expected.,[],B00LO35VYC,B00LO35VYC,AG5CND746YWF2IMT5MJUTLBXCXCA,2017-08-15 06:04:23.488,0,True,3904,"('NEGATIVE', 0.908364474773407)",NEGATIVE,0.908364474773407
1,Don't count on it! Stitches got wet,"[[VIDEOID:7346242674783f1cf02190a889dbb894]] Not worth it at all. It's as if I didn't use anything. Yes it was on taught and tight. No, as you can see it let water in and soaked the  gauze that was covering the stiches that I had to keep dry",[],B00EK62ZBM,B00EK62ZBM,AEG36GYIWWNR7UQ4TYAV5QIUVCWA,2021-03-12 03:02:59.034,2,True,3905,"('NEGATIVE', 0.9988848567008972)",NEGATIVE,0.9988848567008972
1,No Different Than Everything Else I've Tried,Have have taken almost 2 months of this product now and there is absolutely no difference in my tinnitus. Save your money.,[],B08Z391883,B08Z391883,AHOB2W6BQVLZTLHNJNSU5VW2RWHQ,2021-10-25 00:04:21.782,1,True,3906,"('NEGATIVE', 0.9996347427368164)",NEGATIVE,0.9996347427368164
3,Dr C Tuna Double Effect Paprika Balsam 250 Ml,It is ok would not purchase again,[],B07LGDP7MR,B07LGDP7MR,AFCXAFHH57IND5EZAADQVJHGI5ZA,2021-01-05 19:37:26.799,3,True,3907,"('POSITIVE', 0.9830185174942017)",POSITIVE,0.9830185174942017
5,Dreft Baby Stain remover,I have used Dreft Baby Stain remover for years. It is an awesome product and releases stains on baby clothes and adults. I can undeniably recommend this product,[],B00UFG61T8,B074WPP49H,AFCXAFHH57IND5EZAADQVJHGI5ZA,2019-02-17 04:34:39.914,0,True,3908,"('POSITIVE', 0.9997401833534241)",POSITIVE,0.9997401833534241
5,Great product at a great price !,Perfect for what I needed. Great price as well . I even ordered a second one after receiving the first one . Pill cutter and grinder are very easy to use . And the travel case is perfect for keeping extra meds I may need in my car !,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/C1VKzNytAUS._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/C1VKzNytAUS._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/C1VKzNytAUS._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B093GRSB92,B093GRSB92,AFMHL772CNLDN6JC6T5XETB5FMAA,2021-07-18 19:27:39.767,2,True,3909,"('POSITIVE', 0.9988570213317871)",POSITIVE,0.9988570213317871
1,Worst purchase ever,"The ""rabbit"" portion was too long for me and the vibration so strong it'd make a jackhammer pleasurable. Not to mention it takes 3 hrs to charge but only lasts 1 hr.",[],B0756CZJ9C,B0756CZJ9C,AFJV4VO6OZSUPZY5QGFWUB5G273A,2018-09-24 06:13:45.020,0,False,3910,"('POSITIVE', 0.9867199063301086)",POSITIVE,0.9867199063301086
5,Five Stars,hope it works out,[],B0198LA5T2,B0198LA5T2,AEQOTKXAWLD7OVN5NXV7KGJPTZDA,2016-12-22 04:00:57.000,2,True,3911,"('POSITIVE', 0.999805748462677)",POSITIVE,0.999805748462677
5,I keep my jewelry in them,The case my jewelry from getting Dusty,[],B07JHYB2FT,B07JHYB2FT,AHUOAZOLK3NFSZMFNJGONCKEE3WA,2019-12-06 21:26:10.546,0,True,3912,"('NEGATIVE', 0.9931735396385193)",NEGATIVE,0.9931735396385193
5,As expected,As expected,[],B01J6KP35Q,B01J6KP35Q,AEQYS3YR3AJT3RMA2KR2RZVLHJDQ,2017-07-26 08:45:20.116,0,True,3913,"('NEGATIVE', 0.6888768672943115)",NEGATIVE,0.6888768672943115
5,。,。,[],B00005Q50D,B08KBQNDJC,AHWP5OM4APVLEQVUPHVPKEMH2M4A,2020-02-10 05:41:05.656,0,True,3914,"('NEGATIVE', 0.7327054142951965)",NEGATIVE,0.7327054142951965
1,No surprise toy,There is no surprise toy. The only toy are the 3 egg toys. It's not actually toys inside of the bath bombs though. Our nephew was extremely let down to find this out.,[],B08ZDFM66Y,B08ZDFM66Y,AEJ4EPP7KET7OHX57HDRNRUXN4ZA,2022-02-22 01:57:48.917,0,False,3915,"('NEGATIVE', 0.9995189905166626)",NEGATIVE,0.9995189905166626
5,Puffs is great,I like these,[],B07HSF5HTX,B0BSRPX53Z,AGAHMBEWL4IFOZAACGWRJEYT67KA,2021-02-18 19:11:15.137,0,True,3916,"('POSITIVE', 0.9998465776443481)",POSITIVE,0.9998465776443481
4,Four Stars,Good.,[],B00YM2R67W,B00YM2R67W,AGJNVOT2M5ABHV6TDAPHZ44GKYHQ,2017-12-28 08:30:56.311,0,True,3917,"('POSITIVE', 0.9998157620429993)",POSITIVE,0.9998157620429993
1,Don't bother ...,Saw this on insta and immediately bought thru Amazon Prime.(better $) BUT it is terrible > Poor quality>Poor instructions and flimsy cord for charging. It took forever to heat up and I was terrified that it would tangle my hair. I didn't have to worry because it would not wind fully.<br /><br />I returned and treated myself to a curling iron..sometimes old school is still the best!,[],B0BBMJHZ22,B0BBMJHZ22,AGTPSMZLTLFPOB5RRFVXWK6AO6MA,2023-01-19 23:49:16.447,0,True,3918,"('NEGATIVE', 0.9020419120788574)",NEGATIVE,0.9020419120788574
5,A bunch of tiny brushes,There's a bunch of tiny brushes.,[],B06WP9L847,B06WP9L847,AGKN5WTJHYGWAAX43PX5EWXVARPQ,2020-02-28 04:44:22.370,0,True,3919,"('POSITIVE', 0.6855416893959045)",POSITIVE,0.6855416893959045
4,"So far, so good. Have noticed slight improvements.","I mainly wanted this for PCOS hormonal acne. I started taking progesterone and Metformin in early March, and they both had my face looking like I was a teenager again! It was extremely embarrassing for me since I'm 40 years old! After about a month of taking these, my skin started to improve a LOT. I am still breaking out here and there, but it's only like once or twice a week (if that), compared to every single day.<br /><br />The flavor is this supplement is tolerable. It has a slight tartness at first and then a bite at the end from the pepper. It can burn your throat a little, but I've gotten used to it, so it doesn't bother me.",[],B085Z62GDP,B085Z62GDP,AEAZU2CWMBHHJJA4VHMXBRRH5QOA,2021-05-16 16:05:37.116,1,True,3920,"('NEGATIVE', 0.9867206811904907)",NEGATIVE,0.9867206811904907
5,Super handy especially if you work with a lot of health and beauty products. So many uses.,"These are so handy to have around, especially if you're really into health and beauty stuff. They are on the thin side when you open them up and remind me of gauze (just a little thicker and more absorbent), but I find they're very useful folded (as is in the container).<br /><br />I use these with my toner or just to blot my face after washing and before adding my serum. I also use them to wrap up open beauty products so that they don't get all dusty or damaged (ie. brushes); in that way, they're best opened up and wrapped around the item.<br /><br />This is a huge pack so if you just use 1-2 a day, like me, it's going to last a good amount of time. These are also good when doing mild chemical peels at home - for applying the peel/serum to your face. Much like cotton balls/rounds, these are a must-have for any beauty enthusiast.<br /><br />A discounted sample was provided for evaluation and unbiased review.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Yycbk+V-L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Yycbk+V-L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Yycbk+V-L.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71awVuWm2yL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71awVuWm2yL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71awVuWm2yL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71j3YdfZNSL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71j3YdfZNSL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71j3YdfZNSL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71m9yq44mLL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71m9yq44mLL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71m9yq44mLL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71rJmIR+FdL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71rJmIR+FdL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71rJmIR+FdL.jpg', 'attachment_type': 'IMAGE'}]",B00HJ9IWZK,B00HJ9IWZK,AEAZU2CWMBHHJJA4VHMXBRRH5QOA,2016-05-10 04:08:02.000,2,False,3921,"('POSITIVE', 0.9923721551895142)",POSITIVE,0.9923721551895142
5,Work great and smell amazing!,"I'm really surprised at the affordable price of these considering how wonderful they are!! They get out even the toughest stains, don't cause any skin irritation (I have sensitive skin), and smell really good!<br /><br />I have a large capacity washing machine and at most I only need to use two of these per cycle. I love how bright the colors and whites come out. I got this small bag to test them out, but I'll definitely be purchasing a larger quantity when I run out.",[],B00NWQWWUA,B00NWQWWUA,AEAZU2CWMBHHJJA4VHMXBRRH5QOA,2015-10-19 10:19:33.000,0,False,3922,"('POSITIVE', 0.7649573683738708)",POSITIVE,0.7649573683738708
5,I am so happy I ordered this pillow,I am so happy I ordered this pillow; i like the memory foam and I don't sweat using this pillow.,[],B01N2RJEMM,B01N2RJEMM,AHBEWU5TNXD7G6UW2YTYYD3GL2NA,2017-07-27 07:43:09.629,0,True,3923,"('POSITIVE', 0.999426007270813)",POSITIVE,0.999426007270813
5,Five Stars,Great Product!,[],B074PPX2H4,B074PPX2H4,AGX3AXVEMFLXMDDSHHH54RMAB23Q,2018-05-11 15:08:45.589,0,True,3924,"('POSITIVE', 0.9998729228973389)",POSITIVE,0.9998729228973389
5,Cute little pumpkins!,Will make the cutest Halloween items! I’m<br />Looking forwards to using them!,[],B07G1LW6J3,B07G1LW6J3,AFOOH6PCRUSWWDK6ZHG75JPNSDWA,2020-01-29 23:28:36.293,0,True,3925,"('POSITIVE', 0.9995797276496887)",POSITIVE,0.9995797276496887
4,Worth the money in gold.,"I like the sturdiness of these insoles, yes they are very hard and hard to cut, but if you want a firm supportive insole they have to be firm. They give me the best support in ,my foot wear. Yes it took a long time to trim them down to size, but the feel and comfort they provide is worth it. This is not a flabby insole, which would be a waste of money and until I found these, I’ve been wasting lots of money. These insoles are quality made and I will certainly purchase another for my boots, these insoles come all the way to the toe, giving full support",[],B07WGP1MLB,B07WGP1MLB,AEBZFRQHRGN4G5CUEXAJQWPIWGUQ,2019-12-13 19:43:18.336,0,True,3926,"('POSITIVE', 0.9976511597633362)",POSITIVE,0.9976511597633362
3,Borax,"Pretty good laundry detergent,",[],B01MRNVAZC,B01MRNVAZC,AEBZFRQHRGN4G5CUEXAJQWPIWGUQ,2019-10-15 03:49:44.973,0,True,3927,"('POSITIVE', 0.9996719360351562)",POSITIVE,0.9996719360351562
1,Stick to my food,"I had at once gavin this a 3 star, now I'm giving it a one star, all of my pastries stick to this paper. I just made French Macaroons and they stuck so bad they tore apart, what a waste of time and expense. I bake all the time, now I have to go back and search for the sheets I purchased over a year ago, they worked wonderful, no sticking at all. These sheets even look and feel different, then the other brand. No I don't recommend",[],B00N665ZNC,B00N665ZNC,AEBZFRQHRGN4G5CUEXAJQWPIWGUQ,2015-01-27 15:42:33.000,1,True,3928,"('NEGATIVE', 0.9995853304862976)",NEGATIVE,0.9995853304862976
5,I love the product,I love the product,[],B00J2EAUPK,B00J2EAUPK,AHO7U7LGC4IIJ4P2RN73RZ4DDQVQ,2021-06-17 02:32:58.356,0,True,3929,"('POSITIVE', 0.999872088432312)",POSITIVE,0.999872088432312
5,Good product,Great for screen cleaning.,[],B06XXT7FKJ,B06XXT7FKJ,AHSG4ZLCYKAO7ZCGOV63YEMJ6WIQ,2018-01-09 20:30:25.588,1,True,3930,"('POSITIVE', 0.999062716960907)",POSITIVE,0.999062716960907
5,Keep these tissues handy! They’re the best!,"There are times when everyone needs a tissue that’s big enough, strong, soft and conveniently at hand, so keep a box of these Kleenex tissues in your car, on your desk or kitchen counter. Best product to come along in this time of viruses and colds.",[],B07YLB5GQZ,B0BQ47DNW2,AFZXBSKBBV7ACEKK65R3EW7LS5GQ,2021-06-26 18:32:25.853,2,True,3931,"('POSITIVE', 0.9735389947891235)",POSITIVE,0.9735389947891235
5,Easy to take,Easier being delivered to your door,[],B00HTD4N0O,B00HTD4N0O,AE6DUCEA7YS2X6IKJZ2WIV5PCE6Q,2021-05-10 20:25:20.453,0,True,3932,"('NEGATIVE', 0.9883104562759399)",NEGATIVE,0.9883104562759399
5,Helpful,Great product,[],B08NHXXV3F,B08NHXXV3F,AHAXZLZVVGQYGNSROTSNLOTYJEDQ,2021-01-19 19:50:14.905,0,True,3933,"('POSITIVE', 0.9998695850372314)",POSITIVE,0.9998695850372314
5,Great in smoothies,"I like the freshness and that it is already ground, works great in smoothies.",[],B01CEEGRYW,B01CEEGRYW,AGYLZAKSLD7MASY7HF43262MOUDQ,2020-07-13 14:03:14.473,0,True,3934,"('POSITIVE', 0.9998117089271545)",POSITIVE,0.9998117089271545
5,Will buy these again,Work very well,[],B00BR1FSU8,B00BR1FSU8,AE4BKQODLNUHQNSHAJBM6YPTLVIQ,2019-02-03 21:54:14.784,0,True,3935,"('POSITIVE', 0.999854564666748)",POSITIVE,0.999854564666748
5,Cleans wonderfully,It cleaned my shower wonderfully,[],B01AVKF06W,B01AVKF06W,AGHHPX5M7W4XYCXCKLOPKMD7ZP2A,2020-12-26 20:38:19.088,0,True,3936,"('POSITIVE', 0.9997864365577698)",POSITIVE,0.9997864365577698
5,Cleans wonderfully,It cleaned my shower wonderfully,[],B01AVKF06W,B01AVKF06W,AGHHPX5M7W4XYCXCKLOPKMD7ZP2A,2020-12-26 20:38:19.088,0,True,3937,"('POSITIVE', 0.9997864365577698)",POSITIVE,0.9997864365577698
5,Belifu Tens Unit,Didn't even know there was such a thing until my daughter introduced me to this.  Stay so tense and have muscle aches in my shoulders and neck.  It is so bad I can't get my head in a comfortable position to sleep at night.  Decided to purchase and what a difference...It's like going to a massage parlor.  I love it.  Would highly recommend this unit to anyone out there with muscle aches...don't think you would regret it for a minute.  Money was well spent and worth every cent.,[],B07SHFM88S,B07SHFM88S,AHNXITPO54UARVTB3V6EXUCICRMQ,2020-02-03 19:22:11.905,2,True,3938,"('POSITIVE', 0.9869339466094971)",POSITIVE,0.9869339466094971
4,Great no more painful wipes and no more money,"Look no more red nose! But, no more money for the love of tissues please",[],B07HSF5HTX,B0BSRPX53Z,AHD3MBYLD6RQPZEVWJLIW6P5D7HA,2020-02-13 15:10:09.469,0,True,3939,"('NEGATIVE', 0.994945228099823)",NEGATIVE,0.994945228099823
2,Ice pack is too small,Meh the ice pack isn’t large enough,[],B01MR6QQBB,B01MR6QQBB,AFKXIYSBZN2ZTAFZXBFZ67TKYXLA,2018-08-07 17:54:58.718,0,True,3940,"('NEGATIVE', 0.9997478127479553)",NEGATIVE,0.9997478127479553
5,It's a box of kleenex,"You blow your nose into it, and throw it away. It's soft, and durable, also great for cleaning your glasses in a pinch.",[],B07HSF5HTX,B0BSRPX53Z,AE6MQB5IFXKYCRQ3JUSCB4CJGAHQ,2020-09-29 05:56:45.159,0,True,3941,"('POSITIVE', 0.9977244734764099)",POSITIVE,0.9977244734764099
5,OH…..SO GLAD I PURCHASED!,"I got a heat laser done to my face, (adult acne)-and on the ride home, I brought BOTH THAT I PURCHASED to my very HOT face & long ride home!<br /><br />Worked so well, I ended up with LESS SWELLING!!!!!!!",[],B09XMKYN5Q,B09XMKYN5Q,AELJJM73WUE7RLXNPTRVALJ3SV7Q,2022-08-03 17:01:19.920,0,True,3942,"('POSITIVE', 0.7940374612808228)",POSITIVE,0.7940374612808228
3,Three Stars,WEAK ODOR,[],B012BGFI16,B012BGFI16,AFOKVXB76XOFYO37RRXTTXA6I4CQ,2016-06-16 11:43:36.000,0,True,3943,"('NEGATIVE', 0.9996234178543091)",NEGATIVE,0.9996234178543091
